path,ball_exists,x,y,w,h
0262_jpg.rf.421ce6ec6ba457182bcc71d28c9c3910.jpg,1,147,29,19,20
0074_png_jpg.rf.42b7cecdd9d3331bf1dce5cdbd4dcec2.jpg,1,225,99,102,105
0168_png_jpg.rf.42984d7c7961bef1c007fabd9a2f4e80.jpg,1,305,121,118,134
0544_png_jpg.rf.428dec3c55487cbfecace31f91f9af2d.jpg,1,225,85,136,138
0375_png_jpg.rf.42fbd1087763e0882b5dd7c8ab3f0ebe.jpg,1,280,31,20,20
0836_png_jpg.rf.42fb9fedbe96fe58a82c01416443faa8.jpg,1,401,156,170,162
1289_jpg.rf.42ede1741c99a98c7ea1b44927bc4950.jpg,1,299,42,44,46
0642_jpg.rf.42d0c45f90a0ce2790ecfe8fafa97c44.jpg,1,477,35,30,33
0044_jpg.rf.42da9e048580a6213653e1cf791443cd.jpg,1,258,121,221,223
0731_jpg.rf.425421566d891cd30b502f07b5447af7.jpg,1,495,32,23,25
0299_jpg.rf.42dd8cd58660f69ddc79ebe1e06ed602.jpg,1,437,92,149,149
0599_png_jpg.rf.428efb4004601575108e47527de6b62a.jpg,1,590,53,67,76
0701_png_jpg.rf.42cf2e8f839c6d9a667639a17c843691.jpg,1,333,37,29,28
0408_png_jpg.rf.42ac5eae698e0df9566180937d9c5769.jpg,1,480,53,59,61
0998_jpg.rf.43045bf20eb17781337ad12431cb11c8.jpg,1,228,46,72,74
0287_png_jpg.rf.42d988ec7929173be1598c0b7df5e24a.jpg,1,367,82,100,111
0364_png_jpg.rf.433cc1c54e5bc3b748e35d1353c5c08a.jpg,1,78,176,144,176
0050_jpg.rf.43659066277c6e07f044689a3d3fbd8a.jpg,1,602,44,39,44
0535_jpg.rf.4322c2adb594751437fff7f30a81d270.jpg,1,306,38,36,37
0373_jpg.rf.4355a588a34bb6c1a768948ead3bbe76.jpg,1,85,47,48,53
0932_jpg.rf.433500e257eaaa3d8168c91f8c31ae3a.jpg,1,411,42,40,42
1191_jpg.rf.433d5a2ddf951c97d40857b39ab6704e.jpg,1,155,62,89,92
0508_png_jpg.rf.4382fbeab94ecabaeec2eb318bd8661c.jpg,1,301,42,33,34
1278_jpg.rf.433664a407bdbfc16e26cbafffe6d4b7.jpg,1,112,123,224,247
0808_jpg.rf.4394e53d402b8f20c16765169dee682c.jpg,1,299,29,21,21
0523_png_jpg.rf.436feb5ff7e818dfab0dc1a3b8aa0b64.jpg,1,480,47,52,54
0694_png_jpg.rf.43b6fb3b99cac84cb3dd5c8e18e18b37.jpg,1,161,47,50,51
0567_jpg.rf.43148f69fa1414521eb0a124767f07d2.jpg,1,423,40,64,61
0381_jpg.rf.434f5ed11fe3f529011cfb2d0ca693a4.jpg,1,474,25,15,17
1185_jpg.rf.43d026674bb0c8af9f993aae921758ec.jpg,1,480,36,45,46
0088_png_jpg.rf.4398ecf30d7d8d6b1e32ec195ba9d24a.jpg,1,564,105,104,113
0714_jpg.rf.43566a320fee08d852f353fc183851a0.jpg,1,123,49,57,58
0310_png_jpg.rf.43195a302f9e3b86f7edf0081fd63c05.jpg,1,20,45,30,32
0739c312-4603-4459-9ea3-2289c8a7f426_jpg.rf.43d2e42c9addcd4223e2454b5bb08b56.jpg,1,467,42,35,37
0854_jpg.rf.43d0ee7dec328c64f6077adf038ca531.jpg,1,372,54,79,81
0050_png_jpg.rf.43909adff59f4ca451641743db7453da.jpg,1,31,74,61,93
0457_png_jpg.rf.43ad48d332c2def27207998950ed3ef6.jpg,1,280,63,59,61
0441_jpg.rf.43349f3b2779020c45732fe6c0c9f2f7.jpg,1,453,50,59,60
0487_png_jpg.rf.43ef386911e24de7cabbc4503ac32859.jpg,1,433,50,55,61
0916_jpg.rf.43e009d1cb9864a06a6a78cc2bc71499.jpg,1,174,44,51,53
0296_png_jpg.rf.434f67425d61d78d2019310b12d97fdc.jpg,1,282,31,21,18
0529_png_jpg.rf.43fa011123b564be928f6bfb1aec4536.jpg,1,141,84,122,131
1198_jpg.rf.44441ac906021f5dbab439ab5a4f7417.jpg,1,368,24,30,29
0948_jpg.rf.440d828171cb8618bff0d52070012b60.jpg,1,479,66,115,112
0622_jpg.rf.446f622496873d1f0a22257658456818.jpg,1,213,63,86,88
0001_jpg.rf.44217d37814be66ca77e8b54f49c8f7d.jpg,1,370,41,54,49
0298_jpg.rf.445bf04943799d5135b32b175107d6f1.jpg,1,240,42,51,51
0129_png_jpg.rf.440704945c1cb3f04f5ff1f0c23dec84.jpg,1,61,171,123,185
0990_png_jpg.rf.448280d2ebdffb45a1faa256bb1b3075.jpg,1,129,105,169,175
0712_png_jpg.rf.4477ec097fd8531f5f4c6f4e4a64eee8.jpg,1,316,50,37,44
0363_png_jpg.rf.444fb7f0f832cc968027f3342eb0c832.jpg,1,200,144,178,181
0221_png_jpg.rf.442a77aa4edf732cdad3d76ae81d1291.jpg,1,562,80,104,109
0472_jpg.rf.442149eeb03b48f5ddadf4e7b00e16ea.jpg,1,246,41,48,49
0485_png_jpg.rf.449d17d72d27b8e6c03cc4ba14855ef8.jpg,1,604,54,58,64
0856_png_jpg.rf.440ed982ab444eddcfadefafce5be764.jpg,1,150,78,65,71
0829_png_jpg.rf.448343ac47ee552b351bd95bb0d9b65e.jpg,1,147,46,49,52
0213_png_jpg.rf.448202b3b03147b58a42f63ebfab348e.jpg,1,396,54,33,39
0525_jpg.rf.4453addd020eac8d8df17f2a534c3e79.jpg,1,153,16,27,29
0193_png_jpg.rf.441425829c59fe1895dd82f67b9c62ce.jpg,1,206,44,36,39
0315_jpg.rf.4481224f012ee05971d05acf652559ac.jpg,1,526,65,88,93
0669_png_jpg.rf.445cc72fe4258f884fd31fcd7aa596e2.jpg,1,176,142,323,243
0381_png_jpg.rf.44a3480998571344f506d21630867173.jpg,1,147,139,295,249
0270_jpg.rf.4487ec119dac9c6baadd3b1bbb116355.jpg,1,389,105,195,193
0488_png_jpg.rf.44c13ec47b51050bfc0bf4476bbd8c99.jpg,1,507,100,95,101
0346_png_jpg.rf.449d19ed46538164be0dc582dcd6a185.jpg,1,262,98,85,89
0323_jpg.rf.44a84044ff5f4d9a9021ffabc313b702.jpg,1,444,121,211,216
0987_jpg.rf.44b6c2caa606be43487eab092a9f7db1.jpg,1,297,51,71,71
0922_png_jpg.rf.4403409fea04b0ae3581ce0011a8a478.jpg,1,283,57,74,75
0368_png_jpg.rf.447d7e5203232a97a756d2ada90ab008.jpg,1,580,104,111,118
0281_png_jpg.rf.44abd9adff46d0b41304af609f8c72ce.jpg,1,237,37,23,23
0711_jpg.rf.44b5af6c2d8d8f7fa630b5d72f80702c.jpg,1,161,65,91,93
0841_png_jpg.rf.44c67f4e3a3e745aafc2918cf5f170cf.jpg,1,481,143,166,160
0033_png_jpg.rf.44c56e512ebcddc23b051035b5186a3c.jpg,1,212,136,163,172
0330_png_jpg.rf.44c731cf41603b44c90ccab16201be0c.jpg,1,370,57,54,55
0673_png_jpg.rf.44c43c0483d2209d10869dcc4f8a6525.jpg,1,214,55,48,49
1230_jpg.rf.440c4d79456fce9cf0601de2baf9e386.jpg,1,146,65,106,109
0538_png_jpg.rf.44d23f110928d509f2afef5540beee67.jpg,1,364,98,131,121
0283_png_jpg.rf.44dc116bb3d439d3e9a3850b1660e293.jpg,1,360,71,71,70
0642_png_jpg.rf.44e23ca8d9882fdc23d4ab86a393152f.jpg,1,126,71,102,107
0321_png_jpg.rf.4519ff31ad58da7ed4bbe855ae469035.jpg,1,425,51,61,61
1141_jpg.rf.450520b0b542272717a39be3cd78b807.jpg,1,152,132,305,264
0016_png_jpg.rf.4524583a3b465b2c1893b4d955379485.jpg,1,317,97,101,96
0814_png_jpg.rf.451ce00f555fc7f34f0982dbb3dfee7a.jpg,1,212,46,50,55
0008_png_jpg.rf.44cefebabf194e5a17c73d89ad803b7a.jpg,1,467,118,177,181
0920_jpg.rf.452b7090cc69a5955a32bd19bebec047.jpg,1,156,25,25,25
0218_jpg.rf.453344da9d6efd9308c77831dc59d446.jpg,1,264,28,21,19
0576_png_jpg.rf.44d7034f075365a0f827c031860e15da.jpg,1,446,53,65,70
0435_jpg.rf.453c8fe28635d0c66f3cff0eebefec39.jpg,1,38,39,30,31
0336_png_jpg.rf.45454efe943bc0ada1d1f0fd4d083c90.jpg,1,266,73,79,82
0743_png_jpg.rf.453efc00bd228b42a51a3580d6c713cd.jpg,1,194,43,35,40
0397_png_jpg.rf.44e324c3327ba2c8ba601246a41177ef.jpg,1,318,36,19,17
1000_png_jpg.rf.455157bf6db4db59542a99a5c3a96e1d.jpg,1,287,74,69,73
0425_png_jpg.rf.45167f8e4b8bb7f74b259a86585185b9.jpg,1,486,171,295,186
0995_png_jpg.rf.451e5235a2529a58a5e778d2269ea93e.jpg,1,381,136,152,156
0499_png_jpg.rf.4503581f32d5877b9c5d6b86ec00ed26.jpg,1,105,138,161,170
0094_png_jpg.rf.455dbca6be5f8fea445be1c95d57b508.jpg,1,456,176,300,175
0614_jpg.rf.455940679e3d2ae1fc95c2388597ad71.jpg,1,293,50,58,60
0517_png_jpg.rf.4538d7034216ff30f878fc17a82bd35c.jpg,1,604,47,29,28
0068_jpg.rf.454de81736fdcc9d23d7697981897e20.jpg,1,503,45,48,51
0447_png_jpg.rf.4580e57c509e66c875b4998ebaae8a7d.jpg,1,357,104,101,115
0214_png_jpg.rf.452ae86df5b870a94917936d613da93e.jpg,1,261,48,35,39
0439_png_jpg.rf.4523242183c76af9b3640dd73312f9c2.jpg,1,330,168,273,192
0423_png_jpg.rf.4563b7e881695a0978873a6d36056619.jpg,1,276,140,170,169
0862_png_jpg.rf.4572cc29e542ca0098b56d2952783bda.jpg,1,232,47,38,43
1142_jpg.rf.4585364f2f4d94c04f7fadada3d3453e.jpg,1,286,132,424,264
0137_jpg.rf.4586baacc77b1ad1ce2926311f11cb7e.jpg,1,333,117,223,222
0143_png_jpg.rf.457863abfee9ea5e9ea4c66532334333.jpg,1,136,83,105,113
1262_jpg.rf.459407c978029128b9b4f130b94d57b3.jpg,1,248,40,45,48
0614_png_jpg.rf.4594192af9e6171c4bb04f5b365236d2.jpg,1,132,43,33,38
0012_png_jpg.rf.452c8700e69596b016bfac16686683c2.jpg,1,484,78,70,75
0799_png_jpg.rf.459a08f74e91ccd98ffad4bd38a7db01.jpg,1,283,69,46,51
0762_jpg.rf.459ad458e8983386592620ad9ea26adb.jpg,1,206,55,74,74
1047_jpg.rf.4578326b18c89f2b00a0dea40715462c.jpg,1,433,132,381,264
0778_jpg.rf.457923c86977f284f79c4ed1785b2036.jpg,1,242,30,17,16
0756_png_jpg.rf.453ff190814c7dd6d984f5e95b17078a.jpg,1,357,154,155,180
0498_png_jpg.rf.457b2f74785c354fc47197d34e653a0a.jpg,1,297,44,48,47
1291_jpg.rf.4583144ba3926714d7957decf54d633c.jpg,1,378,54,84,86
0727_jpg.rf.457892057cbfa28cb3d442691669913b.jpg,1,463,37,32,33
0106_jpg.rf.45757ec59301324d738b8fcbc4d99201.jpg,1,193,45,48,50
0127_jpg.rf.45a96a4c64065018e1aeba5210f6d79b.jpg,1,323,35,33,34
0008_jpg.rf.45b5239354c290a22d6b64c4f0035767.jpg,1,560,31,24,26
0006_png_jpg.rf.45c4d907ba3af53388070dc33986c08f.jpg,1,147,77,97,101
0473_png_jpg.rf.45b6f80a26fdb6003f44ab3101cb57fd.jpg,1,271,90,79,83
0560_png_jpg.rf.4639cdc1a92510f202f821ca46002be5.jpg,1,116,75,32,34
0430_png_jpg.rf.460edb958f4331dce595803481e89841.jpg,1,344,74,73,73
0269_png_jpg.rf.460b2d07af0e61b18f35468a4932b147.jpg,1,182,109,146,167
0165_jpg.rf.462487e3278ae101d638de0b1a7425d3.jpg,1,60,61,87,92
0208_png_jpg.rf.45f538d882d853d487d10492b3cbc6c4.jpg,1,141,69,61,59
0878_png_jpg.rf.45fc066bd2962ddfabfe8c4b29b4c039.jpg,1,272,49,40,43
0189_png_jpg.rf.45fd3ca3b1ba254f435355753c8889b3.jpg,1,553,42,34,34
0492_png_jpg.rf.45fff6c8c103866b5044748ff21c19fc.jpg,1,144,109,118,115
0630_png_jpg.rf.4647ab9f09cfb157cd326d5d0df8d265.jpg,1,307,49,53,55
0195_jpg.rf.463fd5d22b769b3f5b38f38856caadcc.jpg,1,615,34,27,29
0183_png_jpg.rf.45f010147425d6f2fa4923e656a897cc.jpg,1,246,61,53,56
0150_png_jpg.rf.463a73bdd0076cfdd1fe2aa12ddbfdf9.jpg,1,180,67,58,59
0841_png_jpg.rf.465fa50886e45b10627c77d5b6a31a52.jpg,1,481,143,166,160
1221_jpg.rf.4636feb4ef9339156ee737753bd6c053.jpg,1,514,81,129,133
0981_jpg.rf.46508e8c4d07f3b57d2df72ccd986fa7.jpg,1,428,24,23,23
0569_png_jpg.rf.463c5d3ff08430e40e83d2be5f6a9b81.jpg,1,295,175,190,177
0522_png_jpg.rf.4662011b645b8d02168b5a1c81d47c00.jpg,1,612,52,41,44
0465_jpg.rf.467525d386fac76a998c9f5718f2fe70.jpg,1,284,77,122,122
0885_jpg.rf.460dd6ba0afb1dc06a2d20cb348ede0e.jpg,1,193,38,38,38
0269_png_jpg.rf.4645efbac8286950216bfaf478fdc927.jpg,1,422,60,56,46
0232_png_jpg.rf.46527b6073e6db34237da5c87d238d66.jpg,1,125,69,87,93
0786_png_jpg.rf.467d983fd58033bde63ce0cac1e90533.jpg,1,359,51,52,48
0369_jpg.rf.45e9c7693dc1dd4e58bc9095b402b137.jpg,1,177,41,41,40
0101_png_jpg.rf.469f9f25844272763e02b33d52aaa253.jpg,1,497,47,46,40
0433_png_jpg.rf.465881e2ebbb4f6f53e8c790ca7797f6.jpg,1,525,178,229,172
0399_png_jpg.rf.46ac06cf36b75db2df7d1f92d6a2083f.jpg,1,267,45,25,26
0191_png_jpg.rf.4695e853f7c89a2f4790bfb0029aed7a.jpg,1,265,50,33,34
0064_png_jpg.rf.46a95f33a739a5a93323366b77fa4289.jpg,1,482,139,165,175
0632_jpg.rf.46c7c16bf09447f0800d1f887de8e258.jpg,1,497,138,251,249
0386_png_jpg.rf.4706865b0ccf9e32846986965daa4c18.jpg,1,328,75,105,109
0219_png_jpg.rf.470a4a938d811c6aa9bbfb2136675397.jpg,1,363,32,17,17
0781_jpg.rf.46c8baf53b294ca65b0d60659d7407dd.jpg,1,406,62,95,97
0918_jpg.rf.46b8c23b65f56fa8d67c34e1bb875667.jpg,1,438,31,22,21
1262_jpg.rf.46fe5e9ee0e49b9c78f5a009b9f27ac1.jpg,1,392,40,45,48
0118_png_jpg.rf.473635ef665200b1f958890f40f51aff.jpg,1,126,94,90,97
0483_png_jpg.rf.471d5d3979ec58b7819ac544439af25a.jpg,1,298,57,49,51
0398_png_jpg.rf.472237ca79af05cd163242e5af50d3a5.jpg,1,440,34,29,30
0689_png_jpg.rf.472e8c8dcd7f543149605f109672b031.jpg,1,268,60,51,50
0338_jpg.rf.47220fa7f6dbda6081a4da590d06a7e1.jpg,1,157,38,32,35
0950_jpg.rf.46dad09b6b9ba128c589d535c0066a5d.jpg,1,422,60,77,79
0086_png_jpg.rf.4755abc6d0a9a4178f2cf572ecb0a1cf.jpg,1,212,96,111,103
0323_jpg.rf.4770b02fa44736a67971a0aad68d58c2.jpg,1,444,121,211,216
0154_png_jpg.rf.474ca12f4f477ef2c3fe4b4652fc1646.jpg,1,416,74,73,74
0521_png_jpg.rf.4776aa42e90d7a52a5ce2ebd16d5e6f0.jpg,1,488,67,54,54
1120_jpg.rf.4780feb9e56449e1515b748b4969b668.jpg,1,205,74,129,134
0982_jpg.rf.473b304350f857dcba525be5bd2c69bf.jpg,1,322,32,29,30
0258_png_jpg.rf.4719128bee793b32fad1c3bddec908f1.jpg,1,359,64,64,52
0536_jpg.rf.4717d4c7c83e214fc85c5728ea52c879.jpg,1,251,37,38,38
0152_png_jpg.rf.47aafd4a930688377f73eeb13e37025b.jpg,1,206,77,76,77
0966_jpg.rf.4723430f3189c9d217840377ceee86c8.jpg,1,242,66,111,113
0830_jpg.rf.4783dc3e8b20525565e7faabbf6d2506.jpg,1,462,40,53,55
0170_jpg.rf.47a83dffe42a603d5413e884e06d7dbb.jpg,1,333,131,294,263
0462_png_jpg.rf.477a0c03baa55bda9503faad3c7975f6.jpg,1,232,173,354,181
0895_jpg.rf.47b557ffc23d8d9b22da109cfd7ebeab.jpg,1,509,38,34,38
0679_jpg.rf.478a39e12b15cb9fb193c5eb1d45ad1f.jpg,1,323,52,72,71
0568_png_jpg.rf.47c29f4e245e93170c5d4319dbb2a510.jpg,1,125,88,111,115
0940_jpg.rf.47be96ff2fa654da35421d46bb9a13c6.jpg,1,568,19,32,32
0286_jpg.rf.47e3c8883ae47c3ffb80e23c8ad8dd00.jpg,1,233,124,227,228
0421_png_jpg.rf.47fb644e1558acf0a7b8b58f4722176d.jpg,1,309,137,167,170
0194_png_jpg.rf.47d30e77cc87d025b4b682c1fe424f07.jpg,1,149,53,52,54
0987_jpg.rf.480a576a33ea864f53019cd45adcc49b.jpg,1,297,51,71,71
0403_jpg.rf.482baa58a9260faed38e787a5224f5b2.jpg,1,425,51,72,74
0504_png_jpg.rf.480ed99ddd38cf4a6121821bd3a490f8.jpg,1,242,146,163,173
1165_jpg.rf.488c69c240f35a990f65c72e5ca98f69.jpg,1,239,31,27,30
0876_png_jpg.rf.4852646f084c5eb3a51294958c12ecad.jpg,1,599,136,82,147
0099_jpg.rf.484b375139c7d19976d1c8c3491577d6.jpg,1,451,135,377,256
0038_png_jpg.rf.4819b490df7df72905893e23492d5a88.jpg,1,494,172,254,184
0316_jpg.rf.4834b83aea43345b667233073f980410.jpg,1,388,32,29,28
0283_png_jpg.rf.47ab06e889b208b1e192f0c149a287e2.jpg,1,360,71,71,70
0317_jpg.rf.47b71f6c430ecdbdc7814a5d3d9f562f.jpg,1,335,33,25,24
0343_png_jpg.rf.48a67a03cd4ba2a274d29646c2f0589d.jpg,1,87,74,72,86
0316_png_jpg.rf.47f368567181e2dfa6ea4e910993223e.jpg,1,140,43,38,36
0131_png_jpg.rf.480cb76e63586dfccfce28b1acc875b8.jpg,1,553,168,173,191
0971_png_jpg.rf.484d689b4d28abfb69cf481537b25090.jpg,1,226,52,55,57
0817_jpg.rf.4808a81a3a73ad2b8b09dfa2e09fb365.jpg,1,197,36,52,54
0828_jpg.rf.47e0c93cd75a3d4d7306e27a7cb409c3.jpg,1,370,36,53,56
0468_jpg.rf.48b0ef05e752c12e07930812b32e827a.jpg,1,520,41,44,44
0727_png_jpg.rf.489f1e6d328934fd7e6fdb1d49ade9e3.jpg,1,481,64,60,57
0331_png_jpg.rf.48a841d4cab3cfa035847b678418bfbf.jpg,1,187,126,156,156
1121_jpg.rf.48e9246ca1a4413e006ba0c81b690ee5.jpg,1,345,87,166,167
0882_jpg.rf.48e262fa60e63aa6ab33d6b1ce3b8f73.jpg,1,370,29,22,24
0088_png_jpg.rf.48c90b364b324f59860c758e59a62e6b.jpg,1,77,105,104,113
0085_jpg.rf.493ab782b114c749953bb0d25c7d8278.jpg,1,572,57,91,94
0836_jpg.rf.48b7980acba475c230d72989f0109219.jpg,1,298,47,68,69
0160_png_jpg.rf.48c56326b59f2f3fc00bc9232272eadb.jpg,1,322,144,326,240
0091_jpg.rf.48be2d7ee98c40a4a873ef20285a0a02.jpg,1,62,57,90,95
0695_jpg.rf.48ec080826e4d4746aadbad2703468dc.jpg,1,323,36,29,28
0482_png_jpg.rf.486d826d5e578572853d20379531a72b.jpg,1,29,59,59,69
0268_png_jpg.rf.493c00fafb144baee02f11e4f63e72d8.jpg,1,154,114,116,120
0623_png_jpg.rf.48e32f1d05c648a503660a5e4c332feb.jpg,1,195,37,39,39
0638_png_jpg.rf.490f1b4ad17978133cba1822fa247535.jpg,1,95,46,52,55
0582_png_jpg.rf.490c181de0e196e9146484e6628bff63.jpg,1,200,57,72,79
0626_png_jpg.rf.4968b596e77ed5db0b3f87ddcf8fe4a8.jpg,1,362,42,35,38
0968_jpg.rf.4921a1f7174041006f9b7468ef918867.jpg,1,108,123,216,246
0892_jpg.rf.49346b4eac46e79509177534c2445fcc.jpg,1,228,51,90,89
0444_png_jpg.rf.4937ec7198901b2f807b1da6a991be30.jpg,1,227,49,46,46
0088_png_jpg.rf.49702b43a9515a67f285aaadd396bf75.jpg,1,354,77,112,113
0823_jpg.rf.4907d01d679e4b3c08d1d1059b2103e2.jpg,1,303,31,23,26
0604_jpg.rf.494878675e964c605f09e85c3c05620b.jpg,1,419,44,52,55
0801_png_jpg.rf.48f2afdbbd652039bcc9a20e2262f292.jpg,1,288,50,89,94
0706_jpg.rf.49a5ae5c97e35b4030aac686db2a5c21.jpg,1,419,128,225,230
0287_png_jpg.rf.49aaeef6a5ee57c006cba99e55f72957.jpg,1,367,82,100,111
0664_png_jpg.rf.49983560746176fa00a4ffe509058868.jpg,1,183,55,70,73
0009_jpg.rf.4966360a388beadaa44cbb1ec4c9715e.jpg,1,511,36,29,30
0156_png_jpg.rf.498cb6bd6df7bb0fcdbb4d8b9ae9d1fb.jpg,1,323,85,120,120
0338_jpg.rf.49734203d8d1bda68a7e5b1f84eb47e9.jpg,1,483,38,32,35
0676_png_jpg.rf.49aad9117df4a68f4fac1f09a9bba1c1.jpg,1,474,66,60,61
0284_png_jpg.rf.4944684600c0369cfe2c90c7ba63ab57.jpg,1,140,51,37,41
0768_jpg.rf.49b00a758a3f21a35b465b1cdf830e90.jpg,1,361,29,19,17
0466_jpg.rf.49d5d34af7753345f6b7a584cf986553.jpg,1,467,45,56,55
0492_png_jpg.rf.49d21168593de5f1105cc638ed0fd902.jpg,1,176,60,57,58
0167_png_jpg.rf.49b190e07ffdf24ca6bf1fcaf2daf2cc.jpg,1,364,75,90,93
0768_png_jpg.rf.4a1f20e10e26c300c50525c241c792ec.jpg,1,303,101,155,165
0853_png_jpg.rf.4a02d629eeaf05814c9d5547257d58f8.jpg,1,411,60,45,44
1031_jpg.rf.4a10d21f4652949d6565f16bc65add04.jpg,1,292,101,160,159
0556_png_jpg.rf.49b72cc0f9d6b0e917b6dfc8b9e86a5a.jpg,1,282,40,42,44
0828_png_jpg.rf.49e3e8ed017e76d964496f8ab0cb94c1.jpg,1,388,40,43,43
0379_png_jpg.rf.49bdb6b277dbd7eb53e3585fd728b3fe.jpg,1,133,42,42,45
0564_png_jpg.rf.4a205fff2ea8d81f42b2838be785448d.jpg,1,179,98,105,108
1206_jpg.rf.4a57ddd9cb12f253debcc9eed3b97e7f.jpg,1,85,49,54,59
0433_jpg.rf.4a23334720fab3d9c1dc2b2b412b3183.jpg,1,487,131,305,263
0589_jpg.rf.4a0768e4da3b22988ba232bf4f9016f1.jpg,1,176,32,24,24
0509_jpg.rf.4a5af68c58c2faec6cee8d65b0de2c8b.jpg,1,282,60,28,28
0361_png_jpg.rf.4a6042ce47c6a9e3c4d54282a5e4f1e6.jpg,1,242,69,74,73
0008_png_jpg.rf.4a404451848265bd86c29c3b423be3ac.jpg,1,190,54,42,42
0356_jpg.rf.4a5aa03932f3c43b0d2444ae45ba98b5.jpg,1,229,117,208,212
0329_png_jpg.rf.4a1331b9e175207d1a58249045d7def4.jpg,1,269,56,50,51
0256_jpg.rf.4a2adddfc0284d6e5614e291d998e279.jpg,1,109,35,34,36
1092_jpg.rf.4a727c2385058cae2b1e876748eff4e9.jpg,1,222,87,158,155
0052_png_jpg.rf.4a2de9c6881ca81d41b0f8b33a7b5de1.jpg,1,530,72,84,91
1274_jpg.rf.4a5314a210d2ca08edd6030f91837b31.jpg,1,329,46,47,47
1136_jpg.rf.4a7a31936e882afd6658ee1008d1de54.jpg,1,410,132,396,264
0562_png_jpg.rf.4a0822fad090723ef90661589d44a929.jpg,1,286,47,36,38
0197_jpg.rf.4a6e344e4a98e1f070800094ba03cd0a.jpg,1,223,53,65,65
0474_jpg.rf.4a7d86b15faec16ceef009922f13297a.jpg,1,386,32,32,32
0660_png_jpg.rf.4a7c3b70018a8e22ba0f01e55b133259.jpg,1,224,61,54,56
0625_jpg.rf.4a97df52eace0499aaa914e9ab25a31c.jpg,1,343,61,86,86
0438_png_jpg.rf.4a705e051760236de6bebe8cf9cd2f7b.jpg,1,158,164,225,199
0661_jpg.rf.4ab61e1f71eb8ab4311dd9a98e2583e2.jpg,1,213,28,15,15
